Drilling UID,Time (µs),T°,RPM,Spindle Amps (%),Spindle Cmd (%),Feed Pos. (µm),Feed Amps (%),Feed Cmd (%),Clamp Pos. (µm),Clamp Amps (%),Clamp Cmd (%)
H22,1670000,48,2402,6.70,45.74,1171,39.10,2.54,-6726,27.10,1.34
H22,1675000,48,2420,2.70,45.65,1238,5.00,1.86,-6726,27.50,1.34
H22,1680000,48,2380,13.80,49.37,1325,0.00,1.20,-6726,26.90,1.34
H22,1685000,48,2363,28.10,50.58,1363,0.70,1.33,-6726,26.30,1.34
H22,1690000,48,2380,10.90,49.14,1388,0.40,1.17,-6726,26.60,1.34
H22,1695000,48,2380,14.50,49.04,1400,0.00,0.72,-6726,26.80,1.34
H22,1700000,48,2380,18.00,49.27,1394,0.00,0.08,-6726,26.10,1.34
H22,1705000,48,2420,11.90,47.40,1380,0.00,-0.79,-6726,26.80,1.34
H22,1710000,48,2420,11.10,48.23,1360,7.20,-1.60,-6726,27.00,1.34
H22,1715000,48,2402,18.30,49.40,1320,0.90,-1.15,-6726,26.50,1.34
H22,1720000,48,2402,7.90,46.37,1250,13.20,0.60,-6726,27.10,1.34
H22,1725000,48,2439,2.40,45.12,1230,32.40,1.76,-6726,27.20,1.34
H22,1730000,48,2420,5.90,46.63,1273,1.50,1.40,-6726,27.50,1.34
H22,1735000,48,2402,8.60,47.45,1320,3.40,1.54,-6726,27.30,1.34
H22,1740000,48,2380,8.00,48.56,1364,5.10,1.93,-6726,27.10,1.34
H22,1745000,48,2380,10.20,47.33,1424,2.50,1.57,-6726,27.10,1.34
H22,1750000,48,2346,16.90,48.76,1467,1.90,1.28,-6726,26.50,1.34
H22,1755000,48,2380,14.90,49.09,1487,7.00,1.10,-6726,26.40,1.34
H22,1760000,48,2402,13.00,50.01,1484,1.80,0.75,-6726,26.90,1.34
H22,1765000,48,2380,18.70,50.31,1472,1.10,0.04,-6726,26.30,1.34
H22,1770000,48,2420,12.30,47.36,1458,0.00,-0.97,-6726,26.70,1.34
H22,1775000,48,2439,11.30,46.23,1429,2.80,-1.31,-6726,26.90,1.34
H22,1780000,48,2402,13.50,48.15,1382,0.00,-0.45,-6726,26.60,1.34
H22,1785000,48,2420,8.60,47.09,1345,0.00,0.78,-6726,27.40,1.34
H22,1790000,48,2402,10.00,47.86,1336,12.50,1.78,-6726,27.00,1.34
H22,1795000,48,2402,8.40,45.62,1375,0.30,1.70,-6726,27.20,1.34
H22,1800000,48,2380,9.40,46.72,1446,2.70,1.50,-6726,27.10,1.34
H22,1805000,48,2380,9.90,47.64,1492,14.10,1.82,-6726,27.10,1.34
H22,1810000,48,2380,11.90,48.74,1538,15.10,1.71,-6726,26.80,1.34
H22,1815000,48,2363,30.10,49.95,1583,0.00,0.90,-6726,26.20,1.34
H22,1820000,48,2380,21.00,48.09,1589,0.00,0.77,-6726,26.60,1.34
H22,1825000,48,2380,15.90,47.07,1574,0.10,0.53,-6726,26.70,1.34
H22,1830000,48,2402,21.40,48.27,1561,0.00,-0.35,-6726,26.40,1.34
H22,1835000,48,2402,23.80,49.59,1548,0.50,-1.46,-6726,26.20,1.34
H22,1840000,48,2420,14.60,48.41,1518,4.70,-1.46,-6726,26.70,1.34
H22,1845000,48,2420,8.40,48.20,1455,0.00,0.03,-6726,27.40,1.34
H22,1850000,48,2439,3.90,46.18,1417,41.30,1.80,-6726,27.20,1.34
H22,1855000,48,2420,6.60,45.01,1448,19.60,1.77,-6726,27.30,1.34
H22,1860000,48,2420,4.70,46.56,1502,6.40,1.57,-6726,27.50,1.34
H22,1865000,48,2363,20.00,49.52,1557,4.70,1.61,-6726,26.40,1.34
H22,1870000,48,2380,15.40,48.78,1606,0.00,1.68,-6726,26.60,1.34
H22,1875000,48,2402,11.10,46.73,1646,8.00,1.59,-6726,27.00,1.34
H22,1880000,48,2380,25.40,48.92,1676,0.10,01.01,-6726,26.30,1.34
H22,1885000,48,2363,35.50,51.22,1686,0.00,0.36,-6726,25.90,1.34
H22,1890000,48,2420,24.00,49.55,1679,0.00,-0.50,-6726,26.20,1.34
H22,1895000,48,2420,10.60,49.55,1664,8.50,-1.48,-6726,27.10,1.34
H22,1900000,48,2363,16.80,49.58,1618,0.30,-1.19,-6726,26.20,1.34
H22,1905000,48,2439,6.30,46.66,1557,0.00,0.15,-6726,27.10,1.34
H22,1910000,48,2457,4.30,46.37,1519,14.30,1.21,-6726,27.40,1.34
H22,1915000,48,2380,15.30,49.10,1534,2.90,1.21,-6726,26.30,1.34
H22,1920000,48,2402,7.90,47.98,1571,0.00,1.35,-6726,27.20,1.34
H22,1925000,48,2420,3.80,45.86,1614,8.10,02.03,-6726,27.30,1.34
H22,1930000,48,2380,16.20,47.66,1667,9.50,02.09,-6726,26.20,1.34
H22,1935000,48,2380,27.20,49.92,1731,3.20,1.37,-6726,26.50,1.34
H22,1940000,48,2380,14.20,49.19,1770,0.00,0.90,-6726,26.50,1.34
H22,1945000,48,2380,14.40,49.24,1769,10.80,1.11,-6726,26.60,1.34
H22,1950000,48,2380,17.30,49.44,1761,2.50,0.67,-6726,26.40,1.34
H22,1955000,48,2402,11.70,47.43,1749,0.00,-0.20,-6726,26.80,1.34
H22,1960000,48,2420,11.70,48.43,1734,0.00,-1.19,-6726,26.90,1.34
H22,1965000,48,2402,15.40,49.62,1705,1.20,-1.30,-6726,26.60,1.34
H22,1970000,48,2420,9.20,47.43,1659,0.10,-0.52,-6726,27.00,1.34
H22,1975000,48,2439,3.40,45.21,1623,1.70,01.04,-6726,27.60,1.34
H22,1980000,48,2402,7.40,47.95,1626,15.00,02.03,-6726,27.40,1.34
H22,1985000,48,2402,9.50,48.81,1680,1.20,1.76,-6726,27.20,1.34
H22,1990000,48,2402,10.10,47.60,1744,3.10,1.44,-6726,27.10,1.34
H22,1995000,48,2380,13.10,48.70,1791,11.80,1.69,-6726,26.90,1.34
H22,2000000,48,2363,17.80,47.62,1830,17.70,1.60,-6726,26.40,1.34
H22,2005000,48,2380,16.30,48.08,1866,0.00,0.85,-6726,26.50,1.34
H22,2010000,48,2363,15.40,49.21,1876,1.30,0.32,-6726,26.70,1.34
H22,2015000,48,2346,22.10,50.48,1862,0.00,-0.18,-6726,25.90,1.34
H22,2020000,48,2402,18.10,48.71,1850,1.00,-1.29,-6726,26.30,1.34
H22,2025000,48,2380,12.40,47.42,1819,6.80,-1.55,-6726,26.80,1.34
H22,2030000,48,2420,16.20,47.55,1761,0.00,-0.38,-6726,26.60,1.34
H22,2035000,48,2439,6.80,47.49,1706,25.20,1.30,-6726,27.20,1.34
H22,2040000,48,2439,8.70,49.30,1714,11.40,1.37,-6726,27.00,1.34
H22,2045000,48,2420,10.00,48.01,1755,0.00,1.31,-6726,27.10,1.34
H22,2050000,48,2380,11.40,46.74,1797,12.40,2.00,-6726,26.80,1.34
H22,2055000,48,2380,10.50,45.95,1852,9.10,02.04,-6726,27.20,1.34
H22,2060000,48,2363,13.60,47.79,1916,0.40,1.35,-6726,26.70,1.34
H22,2065000,48,2363,28.40,50.14,1951,0.00,1.14,-6726,26.00,1.34
H22,2070000,48,2380,19.40,49.50,1958,2.80,01.06,-6726,26.30,1.34
H22,2075000,48,2380,19.20,49.53,1958,0.20,0.45,-6726,26.50,1.34
H22,2080000,48,2380,25.00,48.44,1944,0.00,-0.28,-6726,26.50,1.34
H22,2085000,48,2363,29.40,49.82,1916,0.00,-0.75,-6726,26.20,1.34
H22,2090000,48,2402,15.40,47.87,1881,0.00,-0.75,-6726,26.80,1.34
H22,2095000,48,2439,7.50,47.59,1842,0.00,-0.27,-6726,27.30,1.34
H22,2100000,48,2439,11.20,47.42,1816,2.10,0.81,-6726,26.70,1.34
H22,2105000,48,2439,3.30,46.24,1814,27.40,1.91,-6726,27.30,1.34
H22,2110000,48,2420,5.40,46.87,1861,5.60,1.78,-6726,27.40,1.34
H22,2115000,48,2380,18.30,48.88,1925,0.00,1.50,-6726,26.40,1.34
H22,2120000,48,2380,18.80,49.07,1974,6.10,1.69,-6726,26.30,1.34
H22,2125000,48,2380,18.80,47.99,2015,17.60,1.62,-6726,26.30,1.34
H22,2130000,48,2380,27.50,49.24,2052,0.60,0.95,-6726,25.80,1.34
H22,2135000,48,2346,43.80,51.52,2062,0.00,0.60,-6726,25.10,1.34
H22,2140000,48,2363,32.10,49.11,2044,1.50,0.18,-6726,25.60,1.34
H22,2145000,48,2402,12.20,49.00,2031,0.00,-0.84,-6726,26.80,1.34
H22,2150000,48,2380,21.00,50.17,2015,17.30,-1.73,-6726,25.70,1.34
H22,2155000,48,2402,11.50,47.11,1964,0.00,-0.82,-6726,26.90,1.34
H22,2160000,48,2457,5.90,45.99,1904,6.20,01.02,-6726,27.40,1.34
H22,2165000,48,2420,11.50,48.64,1893,11.80,1.67,-6726,26.40,1.34
H22,2170000,48,2439,9.60,47.60,1937,0.00,1.35,-6726,26.80,1.34
H22,2175000,48,2420,3.90,47.33,1980,9.40,1.66,-6726,27.30,1.34
H22,2180000,48,2380,14.00,47.99,2037,10.00,1.99,-6726,26.40,1.34
H22,2185000,48,2363,26.90,51.37,2094,6.60,1.59,-6726,26.00,1.34
H22,2190000,48,2380,25.10,49.83,2134,2.30,1.24,-6726,25.90,1.34
H22,2195000,48,2380,21.60,49.96,2150,1.50,1.00,-6726,26.20,1.34
H22,2200000,48,2346,25.90,50.96,2143,3.40,0.70,-6726,25.80,1.34
H22,2205000,48,2380,19.10,50.41,2130,0.00,-0.05,-6726,26.40,1.34
H22,2210000,48,2380,14.60,48.15,2117,0.00,-1.12,-6726,26.70,1.34
H22,2215000,48,2363,21.40,49.22,2077,0.20,-1.18,-6726,26.00,1.34
H22,2220000,48,2420,8.80,47.45,2029,0.00,-0.20,-6726,27.00,1.34
H22,2225000,48,2480,4.20,47.01,1994,16.10,1.14,-6726,27.40,1.34
H22,2230000,49,2420,7.90,47.51,2001,23.80,1.81,-6726,27.20,1.34
H22,2235000,49,2439,13.40,47.54,2051,2.20,1.59,-6726,26.70,1.34
H22,2240000,49,2420,13.10,49.53,2106,0.40,1.60,-6726,26.50,1.34
H22,2245000,49,2402,15.90,48.26,2154,10.10,1.85,-6726,26.60,1.34
H22,2250000,49,2363,25.00,50.38,2198,4.50,1.66,-6726,26.10,1.34
H22,2255000,49,2363,21.70,50.69,2240,0.00,0.98,-6726,26.40,1.34
H22,2260000,48,2363,24.50,50.89,2249,1.10,0.62,-6726,26.10,1.34
H22,2265000,48,2346,32.20,50.37,2236,1.20,0.20,-6726,25.50,1.34
H22,2270000,48,2402,17.80,49.72,2221,0.00,-0.70,-6726,26.10,1.34
H22,2275000,48,2420,13.30,48.53,2198,5.00,-1.37,-6726,26.80,1.34
H22,2280000,48,2402,20.10,49.33,2163,1.00,-1.16,-6726,26.50,1.34
H22,2285000,48,2420,12.00,47.27,2110,0.90,0.36,-6726,26.90,1.34
H22,2290000,48,2439,10.60,49.10,2080,33.20,1.77,-6726,27.10,1.34
H22,2295000,48,2439,9.80,48.88,2113,12.50,1.63,-6726,27.00,1.34
H22,2300000,48,2420,12.00,48.51,2173,8.40,1.65,-6726,26.90,1.34
H22,2305000,48,2402,14.80,48.42,2225,3.90,1.81,-6726,26.70,1.34
H22,2310000,48,2380,19.30,49.53,2278,5.30,1.64,-6726,26.30,1.34
H22,2315000,48,2363,28.60,50.82,2317,7.60,1.38,-6726,25.40,1.34
H22,2320000,48,2380,23.00,50.25,2335,7.20,1.10,-6726,25.90,1.34
H22,2325000,48,2380,19.70,50.31,2333,2.10,0.71,-6726,26.10,1.34
H22,2330000,48,2380,26.40,50.40,2318,2.80,0.11,-6726,25.90,1.34
H22,2335000,48,2380,31.90,50.60,2296,0.00,-0.59,-6726,25.50,1.34
H22,2340000,48,2402,19.90,47.58,2267,0.00,-0.85,-6726,26.20,1.34
H22,2345000,48,2420,9.70,48.47,2223,0.00,-0.33,-6726,27.20,1.34
H22,2350000,48,2402,11.20,49.08,2194,0.50,0.74,-6726,26.60,1.34
H22,2355000,48,2420,5.90,47.89,2195,3.80,1.54,-6726,27.20,1.34
H22,2360000,48,2439,5.90,46.59,2234,0.10,1.63,-6726,27.30,1.34
H22,2365000,48,2402,16.20,49.59,2285,6.70,1.78,-6726,26.30,1.34
H22,2370000,48,2420,13.50,48.59,2335,10.50,1.91,-6726,26.50,1.34
H22,2375000,48,2402,17.70,48.54,2387,8.10,1.54,-6726,26.20,1.34
H22,2380000,48,2363,28.20,50.65,2428,0.00,0.99,-6726,25.70,1.34
H22,2385000,48,2328,45.20,51.86,2428,14.90,01.05,-6726,24.70,1.34
H22,2390000,48,2363,32.40,49.61,2421,0.10,0.47,-6726,25.20,1.34
H22,2395000,48,2420,15.40,48.75,2411,0.00,-0.56,-6726,26.40,1.34
H22,2400000,48,2380,27.80,50.74,2395,6.50,-1.54,-6726,25.70,1.34
H22,2405000,48,2420,14.40,48.79,2354,0.00,-1.13,-6726,26.70,1.34
H22,2410000,48,2420,6.20,48.43,2302,0.00,0.29,-6726,27.70,1.34
H22,2415000,48,2402,13.80,48.18,2268,36.10,1.77,-6726,26.60,1.34
H22,2420000,48,2439,14.00,48.28,2294,17.40,1.73,-6726,26.20,1.34
H22,2425000,48,2457,4.70,47.82,2358,7.70,1.61,-6726,27.40,1.34
H22,2430000,48,2420,12.80,49.64,2412,10.20,1.68,-6726,26.30,1.34
H22,2435000,48,2380,34.90,50.68,2458,15.10,1.82,-6726,25.80,1.34
H22,2440000,48,2402,26.90,50.34,2499,6.40,1.57,-6726,25.90,1.34
H22,2445000,48,2402,22.60,50.33,2528,0.00,0.88,-6726,26.10,1.34
H22,2450000,48,2363,40.30,53.35,2538,0.00,0.19,-6726,24.70,1.34
H22,2455000,48,2380,29.40,50.93,2529,0.00,-0.61,-6726,25.40,1.34
H22,2460000,48,2380,21.10,50.85,2516,9.40,-1.61,-6726,26.30,1.34
H22,2465000,48,2363,29.80,51.02,2458,0.10,-1.15,-6726,25.60,1.34
H22,2470000,48,2439,12.30,47.11,2392,12.50,0.38,-6726,26.80,1.34
H22,2475000,48,2457,5.30,47.72,2364,19.40,1.33,-6726,27.20,1.34
H22,2480000,48,2439,8.70,47.05,2389,0.00,1.17,-6726,27.40,1.34
H22,2485000,48,2402,14.30,47.70,2420,1.90,1.53,-6726,26.70,1.34
H22,2490000,48,2439,13.80,46.78,2459,17.80,2.10,-6726,26.70,1.34
H22,2495000,48,2420,16.90,48.60,2512,6.30,2.10,-6726,26.50,1.34
H22,2500000,48,2380,28.10,50.65,2576,1.00,1.35,-6726,25.80,1.34
H22,2505000,48,2380,30.30,49.99,2612,0.50,1.13,-6726,25.40,1.34
H22,2510000,48,2402,29.50,52.06,2615,15.60,1.14,-6726,25.30,1.34
H22,2515000,48,2346,39.50,52.58,2612,0.40,0.49,-6726,24.60,1.34
H22,2520000,48,2420,15.80,49.02,2594,0.00,-0.23,-6726,26.00,1.34
H22,2525000,48,2402,18.00,49.73,2565,0.00,-0.68,-6726,26.10,1.34
H22,2530000,48,2420,16.70,48.63,2535,0.00,-0.82,-6726,26.40,1.34
H22,2535000,48,2402,17.00,49.44,2512,0.60,-0.60,-6726,26.30,1.34
H22,2540000,48,2420,12.60,47.24,2489,0.00,0.56,-6726,26.90,1.34
H22,2545000,48,2420,9.10,47.06,2476,14.60,02.01,-6726,27.00,1.34
H22,2550000,48,2420,9.90,48.68,2526,12.10,2.14,-6726,27.00,1.34
H22,2555000,48,2439,12.30,48.43,2598,6.00,1.55,-6726,26.90,1.34
H22,2560000,48,2402,21.50,49.50,2648,8.20,1.59,-6726,26.00,1.34
H22,2565000,48,2346,29.90,51.86,2682,19.60,1.64,-6726,24.70,1.34
H22,2570000,48,2402,20.70,49.40,2716,0.10,0.91,-6726,25.90,1.34
H22,2575000,48,2420,20.90,49.58,2718,0.70,0.60,-6726,25.90,1.34
H22,2580000,48,2402,25.60,51.76,2703,0.20,0.05,-6726,25.70,1.34
H22,2585000,48,2380,29.90,51.84,2692,0.00,-1.09,-6726,25.20,1.34
H22,2590000,48,2402,21.70,50.02,2667,14.40,-1.77,-6726,25.90,1.34
H22,2595000,48,2439,13.20,47.90,2606,0.00,-0.51,-6726,26.70,1.34
H22,2600000,48,2420,13.40,47.63,2550,34.20,1.39,-6726,26.70,1.34
H22,2605000,48,2439,6.20,47.31,2553,23.40,1.94,-6726,27.00,1.34
H22,2610000,48,2420,5.80,46.77,2603,7.20,1.54,-6726,27.60,1.34
H22,2615000,48,2380,17.00,48.57,2653,3.60,1.67,-6726,26.00,1.34
H22,2620000,48,2420,13.70,47.86,2701,8.90,1.91,-6726,26.40,1.34
H22,2625000,48,2420,15.10,50.03,2755,0.10,1.62,-6726,26.50,1.34
H22,2630000,48,2380,23.20,49.99,2791,2.80,1.36,-6726,25.80,1.34
H22,2635000,48,2346,34.20,52.16,2811,2.10,0.86,-6726,25.40,1.34
H22,2640000,48,2380,32.10,50.97,2804,1.20,0.44,-6726,24.70,1.34
H22,2645000,48,2439,17.60,47.92,2790,0.10,-0.40,-6726,26.60,1.34
H22,2650000,48,2402,30.00,51.07,2769,0.00,-1.14,-6726,25.40,1.34
H22,2655000,48,2420,17.30,48.96,2732,0.00,-1.04,-6726,26.40,1.34
H22,2660000,48,2420,7.80,47.52,2690,0.00,-0.19,-6726,27.60,1.34
H22,2665000,48,2402,14.20,48.20,2663,1.30,01.04,-6726,26.60,1.34
H22,2670000,48,2402,13.80,48.14,2661,25.70,1.92,-6726,26.60,1.34
H22,2675000,48,2439,3.30,47.06,2708,4.60,1.72,-6726,27.80,1.34
H22,2680000,48,2420,9.80,48.48,2779,2.60,1.60,-6726,27.20,1.34
H22,2685000,48,2363,34.70,50.59,2826,10.90,1.80,-6726,26.00,1.34
H22,2690000,48,2363,31.40,50.06,2871,11.70,1.50,-6726,25.50,1.34
H22,2695000,48,2402,26.80,49.06,2904,0.00,0.92,-6726,26.30,1.34
H22,2700000,48,2363,42.70,51.45,2906,0.40,0.66,-6726,24.80,1.34
H22,2705000,48,2402,31.40,50.90,2893,0.10,0.12,-6726,25.50,1.34
H22,2710000,48,2420,22.70,50.92,2876,0.00,-0.70,-6726,25.70,1.34
H22,2715000,48,2380,30.60,51.88,2855,2.80,-1.41,-6726,25.20,1.34
H22,2720000,48,2420,17.20,47.97,2810,0.30,-1.01,-6726,26.60,1.34
H22,2725000,48,2439,7.20,45.51,2760,4.30,0.65,-6726,27.70,1.34
H22,2730000,48,2420,6.10,48.10,2738,29.90,02.04,-6726,27.20,1.34
H22,2735000,48,2402,10.30,48.77,2768,10.90,2.22,-6726,27.00,1.34
H22,2740000,48,2420,12.30,46.65,2834,1.30,1.67,-6726,26.70,1.34
H22,2745000,48,2380,17.10,48.36,2896,0.00,1.46,-6726,26.50,1.34
H22,2750000,48,2380,33.10,50.75,2939,7.30,1.72,-6726,25.30,1.34
H22,2755000,48,2380,36.00,52.08,2972,18.50,1.50,-6726,24.90,1.34
H22,2760000,48,2402,30.80,52.20,3000,2.20,0.89,-6726,25.80,1.34
H22,2765000,48,2346,53.80,53.56,2992,5.40,0.55,-6726,24.50,1.34
H22,2770000,48,2380,33.10,51.39,2974,0.00,-0.07,-6726,25.50,1.34
H22,2775000,48,2439,13.90,49.20,2956,0.00,-0.94,-6726,26.60,1.34
H22,2780000,48,2420,17.80,48.93,2928,0.00,-1.21,-6726,26.60,1.34
H22,2785000,48,2420,17.70,48.83,2884,0.00,-0.23,-6726,26.10,1.34
H22,2790000,48,2420,10.70,48.55,2848,8.00,01.04,-6726,26.80,1.34
H22,2795000,48,2420,11.10,47.21,2854,15.10,1.57,-6726,26.90,1.34
H22,2800000,48,2402,9.90,48.97,2907,3.90,1.58,-6726,27.10,1.34
H22,2805000,48,2402,12.00,48.69,2954,11.70,1.91,-6726,27.20,1.34
H22,2810000,48,2420,16.60,49.69,3007,11.00,1.90,-6726,26.60,1.34
H22,2815000,48,2328,29.80,50.86,3059,0.60,1.40,-6726,24.80,1.34
H22,2820000,48,2346,27.90,52.42,3090,0.00,1.00,-6726,24.60,1.34
H22,2825000,48,2363,24.70,49.71,3090,1.50,0.90,-6726,25.10,1.34
H22,2830000,48,2380,22.50,51.12,3081,0.30,0.29,-6726,25.30,1.34
H22,2835000,48,2380,26.80,52.33,3067,0.00,-0.66,-6726,25.10,1.34
H22,2840000,48,2402,24.80,50.56,3046,1.70,-1.35,-6726,25.30,1.34
H22,2845000,48,2457,9.80,48.38,3002,0.00,-1.09,-6726,27.00,1.34
H22,2850000,48,2420,13.30,47.96,2955,5.20,0.29,-6726,26.70,1.34
H22,2855000,48,2420,7.80,48.83,2931,23.40,1.75,-6726,26.70,1.34
H22,2860000,48,2439,7.80,47.29,2944,38.50,2.54,-6726,27.30,1.34
H22,2865000,48,2380,15.10,50.01,3013,1.60,1.80,-6726,26.50,1.34
H22,2870000,48,2380,15.10,47.91,3084,0.00,1.25,-6726,26.30,1.34
H22,2875000,48,2380,16.70,49.00,3127,6.80,1.60,-6726,26.00,1.34
H22,2880000,48,2363,26.00,52.22,3157,20.90,1.62,-6726,24.80,1.34
H22,2885000,48,2346,33.60,52.67,3185,4.80,01.05,-6726,24.10,1.34
H22,2890000,48,2363,50.10,52.47,3191,0.00,0.23,-6726,23.70,1.34
H22,2895000,48,2420,18.70,50.50,3183,0.00,-0.71,-6726,26.10,1.34
H22,2900000,48,2363,45.60,50.42,3164,6.40,-1.53,-6726,24.60,1.34
H22,2905000,48,2420,24.40,49.75,3114,0.00,-0.99,-6726,25.80,1.34
H22,2910000,48,2480,6.30,47.51,3055,2.10,0.38,-6726,27.50,1.34
H22,2915000,48,2402,17.40,49.82,3027,8.90,1.30,-6726,26.00,1.34
H22,2920000,48,2402,16.10,48.79,3043,0.50,1.41,-6726,26.50,1.34
H22,2925000,48,2439,5.30,46.42,3091,1.70,1.56,-6726,27.90,1.34
H22,2930000,48,2420,8.10,47.99,3135,12.00,1.94,-6726,27.30,1.34
H22,2935000,48,2363,35.50,50.91,3189,9.10,1.93,-6726,26.30,1.34
H22,2940000,48,2380,39.90,49.26,3246,1.00,1.32,-6726,25.10,1.34
H22,2945000,48,2363,39.20,50.52,3277,0.20,01.01,-6726,25.40,1.34
H22,2950000,48,2328,63.10,52.90,3278,8.30,0.93,-6726,24.40,1.34
H22,2955000,48,2363,46.50,51.53,3271,0.20,0.36,-6726,24.90,1.34
H22,2960000,48,2420,22.60,49.52,3252,0.00,-0.37,-6726,26.20,1.34
H22,2965000,48,2380,38.70,51.60,3226,0.20,-1.11,-6726,24.70,1.34
H22,2970000,48,2420,23.50,49.67,3196,0.00,-1.18,-6726,25.90,1.34
H22,2975000,48,2439,8.20,45.87,3160,0.30,-0.27,-6726,27.70,1.34
H22,2980000,48,2420,9.00,48.62,3128,15.70,1.36,-6726,27.20,1.34
H22,2985000,48,2420,12.80,48.34,3146,18.50,1.84,-6726,26.40,1.34
H22,2990000,48,2420,12.10,48.12,3198,4.60,1.71,-6726,26.50,1.34
H22,2995000,48,2402,19.10,48.88,3259,2.90,1.55,-6726,26.40,1.34
H22,3000000,48,2346,39.40,50.10,3307,10.10,1.64,-6726,25.60,1.34
H22,3005000,48,2346,51.10,51.48,3344,6.00,1.50,-6726,24.90,1.34
H22,3010000,48,2363,44.00,52.87,3383,0.40,0.66,-6726,25.40,1.34
H22,3015000,48,2292,80.90,55.40,3388,0.00,-0.00,-6726,24.10,1.34
H22,3020000,48,2363,51.50,52.20,3376,0.10,-0.82,-6726,24.80,1.34
H22,3025000,48,2402,16.70,51.12,3357,7.00,-1.64,-6726,26.00,1.34
H22,3030000,48,2402,17.60,48.76,3312,0.40,-1.28,-6726,25.90,1.34
H22,3035000,48,2439,12.10,48.69,3247,0.00,0.24,-6726,26.60,1.34
